Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
204,86.22403826684507,88.43279748017322,86.61058364655321,82.86135543696808,78.25689386013939,72.21287836359053
205,86.23867717019851,88.45034337327796,86.61058364655321,82.86135543696808,78.25689386013939,73.0734746829554
206,86.25117670135585,88.47301376126462,86.68896350760406,82.86135543696808,78.25689386013939,73.0734746829554
207,86.27317582961543,88.49540109888035,86.68896350760406,83.09564459964899,78.25689386013939,73.0734746829554
208,86.2838508892229,88.51476649893107,86.77282539968093,83.09564459964899,78.70288007504612,73.0734746829554
209,86.29264604322384,88.53556507336408,86.77282539968093,83.09564459964899,78.70288007504612,73.0734746829554
210,86.31277345449753,88.55112243372614,86.85053148708332,83.34473009590437,78.70288007504612,73.91133971951771
211,86.32745449810383,88.57462521036416,86.85053148708332,83.34473009590437,78.70288007504612,73.91133971951771
212,86.33546770806879,88.59737335820732,86.92346111858174,83.34473009590437,79.14689120094235,73.91133971951771
213,86.34538257372202,88.61722218011042,86.92346111858174,83.57826516962047,79.14689120094235,73.91133971951771
214,86.36270193234841,88.63663267172113,86.992213409542,83.57826516962047,79.14689120094235,73.91133971951771
215,86.3806544336674,88.65518639405006,86.992213409542,83.57826516962047,79.14689120094235,74.69105819030509
216,86.40648598160197,88.67459039576069,87.06616211522623,83.80584234663745,79.58131904873403,74.69105819030509
217,86.42408087457525,88.69026827393112,87.06616211522623,83.80584234663745,79.58131904873403,74.69105819030509
218,86.44109611586968,88.70963899323822,87.13559665107385,83.80584234663745,79.58131904873403,74.69105819030509
219,86.46026521004514,88.72935974097295,87.13559665107385,84.01369989854496,79.58131904873403,74.69105819030509
220,86.47866907472316,88.74411952783328,87.19916741740023,84.01369989854496,79.98655740754171,75.38950912685034
221,86.48582970473535,88.76578335023113,87.19916741740023,84.01369989854496,79.98655740754171,75.38950912685034
222,86.50215313846806,88.78411992700269,87.26738831078035,84.20743939601056,79.98655740754171,75.38950912685034
223,86.50299144617416,88.7994816379088,87.26738831078035,84.20743939601056,79.98655740754171,75.38950912685034
224,86.53079575197046,88.82073341989557,87.33359475805904,84.20743939601056,80.39130753557102,75.38950912685034
225,86.53999654320648,88.8324041063079,87.33359475805904,84.39986494045537,80.39130753557102,76.07135945573756
226,86.56545134194315,88.85003303382659,87.39657010635332,84.39986494045537,80.39130753557102,76.07135945573756
227,86.58459818215228,88.86611290095414,87.39657010635332,84.39986494045537,80.39130753557102,76.07135945573756
228,86.59629260167527,88.88513784052253,87.46006754534548,84.59117532819073,80.77217719326329,76.07135945573756
229,86.59846066489237,88.90054628528618,87.46006754534548,84.59117532819073,80.77217719326329,76.07135945573756
230,86.61407409492105,88.91287528482663,87.52273000441731,84.59117532819073,80.77217719326329,76.70448675153851
231,86.61048571037205,88.93673529392805,87.52273000441731,84.78739278586966,80.77217719326329,76.70448675153851
232,86.62055229269228,88.9502905486515,87.58012331372464,84.78739278586966,81.14245791837848,76.70448675153851
233,86.63625645526213,88.97076827550319,87.58012331372464,84.78739278586966,81.14245791837848,76.70448675153851
234,86.64953956190269,88.98534240454327,87.64013701675405,84.96185337834362,81.14245791837848,76.70448675153851
235,86.65876492581202,88.99442892011093,87.64013701675405,84.96185337834362,81.14245791837848,77.29272996561537
236,86.68113609258434,89.00847478317678,87.69660797000917,84.96185337834362,81.48381690630944,77.29272996561537
237,86.7017948962439,89.02637854192325,87.69660797000917,85.13453695322858,81.48381690630944,77.29272996561537
238,86.72216492013406,89.04009355931515,87.74886181941298,85.13453695322858,81.48381690630944,77.29272996561537
239,86.73545218874641,89.05656897422857,87.74886181941298,85.13453695322858,81.48381690630944,77.29272996561537
240,86.74561318765363,89.0645272572073,87.80215560473009,85.2803747772588,81.82160129257277,77.90445565469697
241,86.7822860353642,89.07847733251803,87.80215560473009,85.2803747772588,81.82160129257277,77.90445565469697
242,86.80741511184488,89.093231047054,87.85047157684684,85.2803747772588,81.82160129257277,77.90445565469697
243,86.8275397654618,89.11002550728163,87.85047157684684,85.42694835727454,81.82160129257277,77.90445565469697
244,86.83636866529947,89.12158354891325,87.8945616673754,85.42694835727454,82.15189360809504,77.90445565469697
245,86.87974332500923,89.12888430231529,87.8945616673754,85.42694835727454,82.15189360809504,78.46709720085218
246,86.90023338422047,89.1430900845249,87.95242522973287,85.58379113703401,82.15189360809504,78.46709720085218
247,86.9189115366341,89.15492369628338,87.95242522973287,85.58379113703401,82.15189360809504,78.46709720085218
248,86.94218986049376,89.16693146350872,87.99884224278286,85.58379113703401,82.47307612660832,78.46709720085218
249,86.95959900274018,89.18838330906424,87.99884224278286,85.72119188027273,82.47307612660832,78.46709720085218
250,86.97917573601407,89.20250320654436,88.05082391026065,85.72119188027273,82.47307612660832,78.9556377825782
251,86.99013891995058,89.21206125708834,88.05082391026065,85.72119188027273,82.47307612660832,78.9556377825782
252,87.00752170489662,89.22948433463206,88.1029295828424,85.85059094250931,82.76570342727587,78.9556377825782
253,87.02397821371402,89.24377936338857,88.1029295828424,85.85059094250931,82.76570342727587,78.9556377825782
254,87.04029122825825,89.25798597214768,88.15312237774626,85.85059094250931,82.76570342727587,78.9556377825782
255,87.0569704288152,89.2678084874272,88.15312237774626,85.97755547731684,82.76570342727587,79.4593994977475
256,87.07907199889098,89.28376211373035,88.19895984589085,85.97755547731684,83.0447745445432,79.4593994977475
