Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
53,18.327809787595502,27.0806831202872,29.049413231031245,29.326152349899377,28.705241422186816,26.984307447937756,19.037822141525208,25.315423648290526,25.278520135516956,23.89990365998856,22.441586674893323
54,19.371008069816977,27.550273687625516,29.872045368760496,30.140728672331203,29.626197930850363,27.864728599942605,19.963197945945154,26.262635237828384,26.12816924974264,24.894952740895796,23.309247625661452
55,20.23065266423427,28.182552832429824,30.66247897201472,30.87229819197316,30.521248257701732,28.733832694361904,20.724743734559205,27.189093672537346,27.04017861662942,25.879812601883533,24.179888651829266
56,21.064253152903458,28.751092435200455,31.10994123089047,31.749482780689792,31.319614288508806,29.69435969849174,21.572856619970455,28.093074383459278,27.984682867888537,26.7694093178884,25.204434401377462
57,21.93572446877158,29.41325142413978,31.91541010843292,32.55172568544389,32.06057248940045,30.570399969283702,22.690895772997347,29.129656284421817,28.982059865986752,27.548728202426272,26.11414937679573
58,22.65423597042403,29.811096243972983,32.61404421159045,33.199196685319485,32.71573444722388,31.36769135574042,23.46328386091247,30.11149116658624,30.050479949831367,28.336352587194817,26.961895518957824
59,23.26985506521826,30.198959187233232,33.157541259267184,33.95592897797101,33.337649094500655,32.15209763271503,24.17907993795089,30.876510910592103,30.87451226981768,29.18533384005023,28.11906601557319
60,24.099148818716486,30.698158094408935,33.6861347718743,34.58406715977292,34.15270252747907,33.019610694237386,24.86719071270332,31.541201123671154,31.794568898586746,29.982675204212228,29.02118233771406
61,24.77353232773902,31.2058342814683,34.391440450726776,35.2417499560029,34.95406879364378,33.85400520510707,25.615643422219424,32.31948123316571,32.66879175938529,30.740966025453204,30.0780023071824
62,25.58677465999175,31.72880789058289,34.93225180585823,36.02899551395617,35.66308212531684,34.63127989970668,26.52555446009518,33.27949061585852,33.39161490013715,31.618612721893662,31.04338321813442
63,26.491561667427888,32.19608520302806,35.51299026763173,36.77419119426047,36.27875822157366,35.51729251863795,27.428254657355346,34.071017316236734,34.23629925699649,32.30893304189787,31.75598994351263
64,27.250201402711564,32.638154459150314,36.17312791176388,37.565414615346796,36.96768771592077,36.274577484980064,28.25558472041626,34.86897528288953,35.10377174888304,33.20680606269854,32.593799717453216
65,28.081633284134305,32.873449905844176,36.771734727875874,38.2732253954653,37.63066652273889,36.944466193780315,28.918374319475216,35.50168511630275,36.006245059828316,34.00526245571058,33.325012603501804
66,28.878406707192234,33.2047771194902,37.261004044490875,38.760492161830065,38.2789046754214,37.53988830392488,29.777979822825536,36.21134293896251,36.92227657237787,34.73100765998796,34.12002947219017
67,29.695760622270743,33.729801433216885,37.79846414279349,39.31384966441531,38.95120918233209,38.27093495008441,30.577920981422142,36.93537762448002,37.70266356997593,35.499851739910284,34.89123035142353
68,30.385557881325827,34.02718548563821,38.265763192986405,39.90558697186055,39.56453583963729,38.951380185721895,31.278746494488075,37.701528729551335,38.48156964306252,36.374355700878425,35.687246549215594
69,31.233159201864456,34.38431308678552,38.75908614540026,40.517875609850435,40.278304064304585,39.669550948659044,31.982255061908326,38.44092622906713,39.277433976637084,37.18033497222114,36.50312913856805
70,31.970894247474625,34.83821207128928,39.21555502857187,41.00765641085101,40.911361172590425,40.22678449690982,32.71808003849509,39.11430255260885,40.08030748924907,37.83098423605539,37.25909290158051
71,32.713824260498676,35.195609135101755,39.897511815086176,41.56170039858636,41.508592496768706,40.88747723202991,33.45869423204333,39.6776871901897,40.677082223462975,38.51006071614172,38.006971001645034
72,33.36045448833352,35.5763334270812,40.3147855380334,42.09819547563709,42.02989041916473,41.51941391472853,34.16454478860712,40.3109902094145,41.450202365762166,39.21485106288663,38.5915888557275
73,34.096940944546105,35.97847099258703,40.91239051928256,42.64672516219157,42.57575794822487,42.114271796801155,34.82252685602101,40.92266254156925,42.184352028264684,39.96113131292799,39.46416453183865
74,34.775360052498094,36.33437469581034,41.380972868415824,43.198336608757074,43.1374977289577,42.7469332743686,35.52178493066579,41.56576894055296,42.89324074863578,40.58722830924235,40.07100728444143
75,35.56115624451167,36.596857353731956,41.84307643730764,43.72628378902503,43.69079327275219,43.31812460806818,36.196045434158634,42.11112084102589,43.52182976507353,41.20531178083166,40.70775276318077
76,36.256058109063865,36.96376980181314,42.31872101433121,44.262135220219456,44.240318346595764,43.81387303485905,36.8651331610493,42.67422554118972,44.143239661186776,41.85266987851257,41.40202846564559
77,36.90713737720175,37.2801472914682,42.82645950425239,44.70825435897399,44.7762045172625,44.38394666502748,37.61062484490629,43.22897175433723,44.76892060088265,42.46369936376528,42.03614501518225
78,37.61645530473849,37.60053313586798,43.10821364398625,45.161498708691205,45.2454549960601,44.8820153016481,38.250148765327545,43.7716612952141,45.30306570536426,43.047712084288776,42.631177543236014
79,38.3002968911305,37.86534297787711,43.6081715263729,45.61551183825696,45.706087236958304,45.36472087118725,38.89261017866176,44.21419561721517,45.871510986332076,43.6376720113662,43.23855437726298
80,39.00655204814525,38.14210191718856,44.109335159559436,45.99524613395632,46.13290565115231,45.94808646615821,39.58257026001414,44.75796459267521,46.48282477454595,44.22409657566799,43.81250664325981
81,39.63065450789794,38.462161571239804,44.5657269546026,46.441939037995056,46.58909279255132,46.45291804377607,40.18192197655608,45.2061095094768,47.058296976247945,44.76173439658001,44.39763666422287
82,40.29799553146882,38.71348151336317,44.964548506154415,46.92176674901244,47.23205162174144,46.86833539869307,40.737943151271395,45.766820494805046,47.484969401898205,45.28693639946033,44.97621496364672
83,40.76865501946296,39.02131119193959,45.41676224462534,47.41375932972425,47.739422154148905,47.37029369084732,41.36921599978913,46.26958158387965,48.13032523769968,45.84254436888431,45.56356143867014
84,41.27588057086325,39.3275367830028,45.82219365249708,47.86078802706086,48.17172357987746,47.857861103961035,41.89203526860786,46.78386083658661,48.61134767507841,46.34350063302569,46.036989050575606
85,41.91090237302643,39.64047020183036,46.27252958260962,48.29459522168732,48.630560583132585,48.325644287036695,42.4681380173826,47.32008178378824,49.05196846603437,46.93542767387536,46.56532952802011
86,42.49233880878205,40.02002224834513,46.674093835015434,48.74163688618341,49.08765758442477,48.854494862552635,43.14818324558745,47.897648095151794,49.56698245451895,47.45504354755338,47.06805912749543
87,43.05754898238127,40.123544933102096,47.046099875807705,49.13717114292911,49.50211187869371,49.29717486090702,43.748462783437446,48.42508088113672,50.080235233144755,47.86729560093974,47.54666872717766
